"t","mv","model"
1882,41.5894028308611,"NC"
1883,41.5894028308611,"NC"
1884,41.5894028308611,"NC"
1885,41.5894028308611,"NC"
1886,41.5894028308611,"NC"
1887,41.5894028308611,"NC"
1888,41.5894028308611,"NC"
1889,41.5894028308611,"NC"
1890,41.5894028308611,"NC"
1891,41.5894028308611,"NC"
1892,41.5894028308611,"NC"
1893,41.5894028308611,"NC"
1894,41.5894028308611,"NC"
1895,41.5894028308611,"NC"
1896,41.5894028308611,"NC"
1897,41.5894028308611,"NC"
1898,41.5894028308611,"NC"
1899,41.5894028308611,"NC"
1900,41.5894028308611,"NC"
1901,41.5894028308611,"NC"
1902,41.5894028308611,"NC"
1903,41.5894028308611,"NC"
1904,41.5894028308611,"NC"
1905,41.5894028308611,"NC"
1906,41.5894028308611,"NC"
1907,41.5894028308611,"NC"
1908,41.5894028308611,"NC"
1909,41.5894028308611,"NC"
1910,41.5894028308611,"NC"
1911,41.5894028308611,"NC"
1912,41.5894028308611,"NC"
1913,41.5894028308611,"NC"
1914,41.5894028308611,"NC"
1915,41.5894028308611,"NC"
1916,41.5894028308611,"NC"
1917,41.5894028308611,"NC"
1918,41.5894028308611,"NC"
1919,41.5894028308611,"NC"
1920,41.5894028308611,"NC"
1921,41.5894028308611,"NC"
1922,41.5894028308611,"NC"
1923,41.5894028308611,"NC"
1924,41.5894028308611,"NC"
1925,41.5894028308611,"NC"
1926,41.5894028308611,"NC"
1927,41.5894028308611,"NC"
1928,41.5894028308611,"NC"
1929,41.5894028308611,"NC"
1930,41.5894028308611,"NC"
1931,41.5894028308611,"NC"
1932,41.5894028308611,"NC"
1933,41.5894028308611,"NC"
1934,41.5894028308611,"NC"
1935,41.5894028308611,"NC"
1936,41.5894028308611,"NC"
1937,41.5894028308611,"NC"
1938,41.5894028308611,"NC"
1939,41.5894028308611,"NC"
1940,41.5894028308611,"NC"
1941,41.5894028308611,"NC"
1942,41.5894028308611,"NC"
1943,41.5894028308611,"NC"
1944,41.5894028308611,"NC"
1945,41.5894028308611,"NC"
1946,41.5894028308611,"NC"
1947,41.5894028308611,"NC"
1948,41.5894028308611,"NC"
1949,41.5894028308611,"NC"
1950,41.5894028308611,"NC"
1951,41.5894028308611,"NC"
1952,41.5894028308611,"NC"
1953,41.5894028308611,"NC"
1954,41.5894028308611,"NC"
1955,41.5894028308611,"NC"
1956,41.5894028308611,"NC"
1957,41.5894028308611,"NC"
1958,41.5894028308611,"NC"
1959,41.5894028308611,"NC"
1960,41.5894028308611,"NC"
1961,41.5894028308611,"NC"
1962,41.5894028308611,"NC"
1963,41.5894028308611,"NC"
1964,41.5894028308611,"NC"
1965,41.5894028308611,"NC"
1966,41.5894028308611,"NC"
1967,41.5894028308611,"NC"
1968,41.5894028308611,"NC"
1969,41.5894028308611,"NC"
1970,41.5894028308611,"NC"
1971,41.5894028308611,"NC"
1972,41.5894028308611,"NC"
1973,41.5894028308611,"NC"
1974,41.5894028308611,"NC"
1975,41.5894028308611,"NC"
1976,41.5894028308611,"NC"
1977,41.5894028308611,"NC"
1978,41.5894028308611,"NC"
1979,41.5894028308611,"NC"
1980,41.5894028308611,"NC"
1981,41.5894028308611,"NC"
1982,41.5894028308611,"NC"
1983,41.5894028308611,"NC"
1984,41.5894028308611,"NC"
1985,41.5894028308611,"NC"
1986,41.5894028308611,"NC"
1987,41.5894028308611,"NC"
1988,41.5894028308611,"NC"
1989,41.5894028308611,"NC"
1990,41.5894028308611,"NC"
1991,41.5894028308611,"NC"
1992,41.5894028308611,"NC"
1993,41.5894028308611,"NC"
1994,41.5894028308611,"NC"
1995,41.5894028308611,"NC"
1996,41.5894028308611,"NC"
1997,41.5894028308611,"NC"
1998,41.5894028308611,"NC"
1999,41.5894028308611,"NC"
2000,41.5894028308611,"NC"
2001,41.5894028308611,"NC"
2002,41.5894028308611,"NC"
2003,41.5894028308611,"NC"
2004,41.5894028308611,"NC"
2005,41.5894028308611,"NC"
2006,41.5894028308611,"NC"
2007,41.5894028308611,"NC"
2008,41.5894028308611,"NC"
2009,41.5894028308611,"NC"
2010,41.5894028308611,"NC"
2011,41.5894028308611,"NC"
2012,41.5894028308611,"NC"
2013,41.5894028308611,"NC"
2014,41.5894028308611,"NC"
2015,41.5894028308611,"NC"
2016,41.5894028308611,"NC"
2017,41.5894028308611,"NC"
2018,41.5894028308611,"NC"
2019,41.5894028308611,"NC"
2020,41.5894028308611,"NC"
2021,41.5894028308611,"NC"
2022,41.5894028308611,"NC"
2023,41.5894028308611,"NC"
2024,41.5894028308611,"NC"
2025,41.5894028308611,"NC"
2026,41.5894028308611,"NC"
2027,41.5894028308611,"NC"
2028,41.5894028308611,"NC"
2029,41.5894028308611,"NC"
2030,41.5894028308611,"NC"
2031,41.5894028308611,"NC"
2032,41.5894028308611,"NC"
2033,41.5894028308611,"NC"
2034,41.5894028308611,"NC"
2035,41.5894028308611,"NC"
2036,41.5894028308611,"NC"
2037,41.5894028308611,"NC"
2038,41.5894028308611,"NC"
2039,41.5894028308611,"NC"
2040,41.5894028308611,"NC"
2041,41.5894028308611,"NC"
2042,41.5894028308611,"NC"
2043,41.5894028308611,"NC"
2044,41.5894028308611,"NC"
2045,41.5894028308611,"NC"
2046,41.5894028308611,"NC"
2047,41.5894028308611,"NC"
2048,41.5894028308611,"NC"
2049,41.5894028308611,"NC"
2050,41.5894028308611,"NC"
2051,41.5894028308611,"NC"
2052,41.5894028308611,"NC"
2053,41.5894028308611,"NC"
2054,41.5894028308611,"NC"
2055,41.5894028308611,"NC"
2056,41.5894028308611,"NC"
2057,41.5894028308611,"NC"
2058,41.5894028308611,"NC"
2059,41.5894028308611,"NC"
2060,41.5894028308611,"NC"
2061,41.5894028308611,"NC"
2062,41.5894028308611,"NC"
2063,41.5894028308611,"NC"
2064,41.5894028308611,"NC"
2065,41.5894028308611,"NC"
2066,41.5894028308611,"NC"
2067,41.5894028308611,"NC"
2068,41.5894028308611,"NC"
2069,41.5894028308611,"NC"
2070,41.5894028308611,"NC"
2071,41.5894028308611,"NC"
2072,41.5894028308611,"NC"
2073,41.5894028308611,"NC"
2074,41.5894028308611,"NC"
2075,41.5894028308611,"NC"
2076,41.5894028308611,"NC"
2077,41.5894028308611,"NC"
2078,41.5894028308611,"NC"
2079,41.5894028308611,"NC"
2080,41.5894028308611,"NC"
2081,41.5894028308611,"NC"
2082,41.5894028308611,"NC"
2083,41.5894028308611,"NC"
2084,41.5894028308611,"NC"
2085,41.5894028308611,"NC"
2086,41.5894028308611,"NC"
2087,41.5894028308611,"NC"
2088,41.5894028308611,"NC"
2089,41.5894028308611,"NC"
2090,41.5894028308611,"NC"
2091,41.5894028308611,"NC"
2092,41.5894028308611,"NC"
2093,41.5894028308611,"NC"
2094,41.5894028308611,"NC"
2095,41.5894028308611,"NC"
2096,41.5894028308611,"NC"
2097,41.5894028308611,"NC"
2098,41.5894028308611,"NC"
2099,41.5894028308611,"NC"
2100,41.5894028308611,"NC"
2101,41.5894028308611,"NC"
2102,41.5894028308611,"NC"
2103,41.5894028308611,"NC"
2104,41.5894028308611,"NC"
2105,41.5894028308611,"NC"
2106,41.5894028308611,"NC"
2107,41.5894028308611,"NC"
2108,41.5894028308611,"NC"
2109,41.5894028308611,"NC"
2110,41.5894028308611,"NC"
2111,41.5894028308611,"NC"
2112,41.5894028308611,"NC"
2113,41.5894028308611,"NC"
2114,41.5894028308611,"NC"
2115,41.5894028308611,"NC"
2116,41.5894028308611,"NC"
2117,41.5894028308611,"NC"
2118,41.5894028308611,"NC"
2119,41.5894028308611,"NC"
2120,41.5894028308611,"NC"
2121,41.5894028308611,"NC"
2122,41.5894028308611,"NC"
2123,41.5894028308611,"NC"
2124,41.5894028308611,"NC"
2125,41.5894028308611,"NC"
2126,41.5894028308611,"NC"
2127,41.5894028308611,"NC"
2128,41.5894028308611,"NC"
2129,41.5894028308611,"NC"
2130,41.5894028308611,"NC"
2131,41.5894028308611,"NC"
2132,41.5894028308611,"NC"
2133,41.5894028308611,"NC"
2134,41.5894028308611,"NC"
2135,41.5894028308611,"NC"
2136,41.5894028308611,"NC"
2137,41.5894028308611,"NC"
2138,41.5894028308611,"NC"
2139,41.5894028308611,"NC"
2140,41.5894028308611,"NC"
2141,41.5894028308611,"NC"
2142,41.5894028308611,"NC"
2143,41.5894028308611,"NC"
2144,41.5894028308611,"NC"
2145,41.5894028308611,"NC"
2146,41.5894028308611,"NC"
2147,41.5894028308611,"NC"
2148,41.5894028308611,"NC"
2149,41.5894028308611,"NC"
2150,41.5894028308611,"NC"
2151,41.5894028308611,"NC"
2152,41.5894028308611,"NC"
2153,41.5894028308611,"NC"
2154,41.5894028308611,"NC"
2155,41.5894028308611,"NC"
2156,41.5894028308611,"NC"
2157,41.5894028308611,"NC"
2158,41.5894028308611,"NC"
2159,41.5894028308611,"NC"
2160,41.5894028308611,"NC"
2161,41.5894028308611,"NC"
2162,41.5894028308611,"NC"
2163,41.5894028308611,"NC"
2164,41.5894028308611,"NC"
2165,41.5894028308611,"NC"
2166,41.5894028308611,"NC"
2167,41.5894028308611,"NC"
2168,41.5894028308611,"NC"
2169,41.5894028308611,"NC"
2170,41.5894028308611,"NC"
2171,41.5894028308611,"NC"
2172,41.5894028308611,"NC"
2173,41.5894028308611,"NC"
2174,41.5894028308611,"NC"
2175,41.5894028308611,"NC"
2176,41.5894028308611,"NC"
2177,41.5894028308611,"NC"
2178,41.5894028308611,"NC"
2179,41.5894028308611,"NC"
2180,41.5894028308611,"NC"
2181,41.5894028308611,"NC"
2182,41.5894028308611,"NC"
2183,41.5894028308611,"NC"
2184,41.5894028308611,"NC"
2185,41.5894028308611,"NC"
2186,41.5894028308611,"NC"
2187,41.5894028308611,"NC"
2188,41.5894028308611,"NC"
2189,41.5894028308611,"NC"
2190,41.5894028308611,"NC"
2191,41.5894028308611,"NC"
2192,41.5894028308611,"NC"
2193,41.5894028308611,"NC"
2194,41.5894028308611,"NC"
2195,41.5894028308611,"NC"
2196,41.5894028308611,"NC"
2197,41.5894028308611,"NC"
2198,41.5894028308611,"NC"
2199,41.5894028308611,"NC"
2200,41.5894028308611,"NC"
2201,41.5894028308611,"NC"
2202,41.5894028308611,"NC"
2203,41.5894028308611,"NC"
2204,41.5894028308611,"NC"
2205,41.5894028308611,"NC"
2206,41.5894028308611,"NC"
2207,41.5894028308611,"NC"
2208,41.5894028308611,"NC"
2209,41.5894028308611,"NC"
2210,41.5894028308611,"NC"
2211,41.5894028308611,"NC"
2212,41.5894028308611,"NC"
2213,41.5894028308611,"NC"
2214,41.5894028308611,"NC"
2215,41.5894028308611,"NC"
2216,41.5894028308611,"NC"
2217,41.5894028308611,"NC"
2218,41.5894028308611,"NC"
2219,41.5894028308611,"NC"
2220,41.5894028308611,"NC"
2221,41.5894028308611,"NC"
2222,41.5894028308611,"NC"
2223,41.5894028308611,"NC"
2224,41.5894028308611,"NC"
2225,41.5894028308611,"NC"
2226,41.5894028308611,"NC"
2227,41.5894028308611,"NC"
2228,41.5894028308611,"NC"
2229,41.5894028308611,"NC"
2230,41.5894028308611,"NC"
2231,41.5894028308611,"NC"
2232,41.5894028308611,"NC"
2233,41.5894028308611,"NC"
2234,41.5894028308611,"NC"
2235,41.5894028308611,"NC"
2236,41.5894028308611,"NC"
2237,41.5894028308611,"NC"
2238,41.5894028308611,"NC"
2239,41.5894028308611,"NC"
2240,41.5894028308611,"NC"
2241,41.5894028308611,"NC"
2242,41.5894028308611,"NC"
2243,41.5894028308611,"NC"
2244,41.5894028308611,"NC"
2245,41.5894028308611,"NC"
2246,41.5894028308611,"NC"
2247,41.5894028308611,"NC"
2248,41.5894028308611,"NC"
2249,41.5894028308611,"NC"
2250,41.5894028308611,"NC"
2251,41.5894028308611,"NC"
2252,41.5894028308611,"NC"
2253,41.5894028308611,"NC"
2254,41.5894028308611,"NC"
2255,41.5894028308611,"NC"
2256,41.5894028308611,"NC"
2257,41.5894028308611,"NC"
2258,41.5894028308611,"NC"
2259,41.5894028308611,"NC"
2260,41.5894028308611,"NC"
2261,41.5894028308611,"NC"
2262,41.5894028308611,"NC"
2263,41.5894028308611,"NC"
2264,41.5894028308611,"NC"
2265,41.5894028308611,"NC"
2266,41.5894028308611,"NC"
2267,41.5894028308611,"NC"
2268,41.5894028308611,"NC"
2269,41.5894028308611,"NC"
2270,41.5894028308611,"NC"
2271,41.5894028308611,"NC"
2272,41.5894028308611,"NC"
2273,41.5894028308611,"NC"
2274,41.5894028308611,"NC"
2275,41.5894028308611,"NC"
2276,41.5894028308611,"NC"
2277,41.5894028308611,"NC"
2278,41.5894028308611,"NC"
2279,41.5894028308611,"NC"
2280,41.5894028308611,"NC"
2281,41.5894028308611,"NC"
2282,41.5894028308611,"NC"
2283,41.5894028308611,"NC"
2284,41.5894028308611,"NC"
2285,41.5894028308611,"NC"
2286,41.5894028308611,"NC"
2287,41.5894028308611,"NC"
2288,41.5894028308611,"NC"
2289,41.5894028308611,"NC"
2290,41.5894028308611,"NC"
2291,41.5894028308611,"NC"
2292,41.5894028308611,"NC"
2293,41.5894028308611,"NC"
2294,41.5894028308611,"NC"
2295,41.5894028308611,"NC"
2296,41.5894028308611,"NC"
2297,41.5894028308611,"NC"
2298,41.5894028308611,"NC"
2299,41.5894028308611,"NC"
2300,41.5894028308611,"NC"
2301,41.5894028308611,"NC"
2302,41.5894028308611,"NC"
2303,41.5894028308611,"NC"
2304,41.5894028308611,"NC"
2305,41.5894028308611,"NC"
2306,41.5894028308611,"NC"
2307,41.5894028308611,"NC"
2308,41.5894028308611,"NC"
2309,41.5894028308611,"NC"
2310,41.5894028308611,"NC"
2311,41.5894028308611,"NC"
2312,41.5894028308611,"NC"
2313,41.5894028308611,"NC"
2314,41.5894028308611,"NC"
2315,41.5894028308611,"NC"
2316,41.5894028308611,"NC"
2317,41.5894028308611,"NC"
2318,41.5894028308611,"NC"
2319,41.5894028308611,"NC"
2320,41.5894028308611,"NC"
2321,41.5894028308611,"NC"
2322,41.5894028308611,"NC"
2323,41.5894028308611,"NC"
2324,41.5894028308611,"NC"
2325,41.5894028308611,"NC"
2326,41.5894028308611,"NC"
2327,41.5894028308611,"NC"
2328,41.5894028308611,"NC"
2329,41.5894028308611,"NC"
2330,41.5894028308611,"NC"
2331,41.5894028308611,"NC"
2332,41.5894028308611,"NC"
2333,41.5894028308611,"NC"
2334,41.5894028308611,"NC"
2335,41.5894028308611,"NC"
2336,41.5894028308611,"NC"
2337,41.5894028308611,"NC"
2338,41.5894028308611,"NC"
2339,41.5894028308611,"NC"
2340,41.5894028308611,"NC"
2341,41.5894028308611,"NC"
2342,41.5894028308611,"NC"
2343,41.5894028308611,"NC"
2344,41.5894028308611,"NC"
2345,41.5894028308611,"NC"
2346,41.5894028308611,"NC"
2347,41.5894028308611,"NC"
2348,41.5894028308611,"NC"
2349,41.5894028308611,"NC"
2350,41.5894028308611,"NC"
2351,41.5894028308611,"NC"
2352,41.5894028308611,"NC"
2353,41.5894028308611,"NC"
2354,41.5894028308611,"NC"
2355,41.5894028308611,"NC"
2356,41.5894028308611,"NC"
2357,41.5894028308611,"NC"
2358,41.5894028308611,"NC"
2359,41.5894028308611,"NC"
2360,41.5894028308611,"NC"
2361,41.5894028308611,"NC"
2362,41.5894028308611,"NC"
2363,41.5894028308611,"NC"
2364,41.5894028308611,"NC"
2365,41.5894028308611,"NC"
2366,41.5894028308611,"NC"
2367,41.5894028308611,"NC"
2368,41.5894028308611,"NC"
2369,41.5894028308611,"NC"
2370,41.5894028308611,"NC"
2371,41.5894028308611,"NC"
2372,41.5894028308611,"NC"
2373,41.5894028308611,"NC"
2374,41.5894028308611,"NC"
2375,41.5894028308611,"NC"
2376,41.5894028308611,"NC"
2377,41.5894028308611,"NC"
2378,41.5894028308611,"NC"
2379,41.5894028308611,"NC"
2380,41.5894028308611,"NC"
2381,41.5894028308611,"NC"
2382,41.5894028308611,"NC"
2383,41.5894028308611,"NC"
2384,41.5894028308611,"NC"
2385,41.5894028308611,"NC"
2386,41.5894028308611,"NC"
2387,41.5894028308611,"NC"
2388,41.5894028308611,"NC"
2389,41.5894028308611,"NC"
2390,41.5894028308611,"NC"
2391,41.5894028308611,"NC"
2392,41.5894028308611,"NC"
2393,41.5894028308611,"NC"
2394,41.5894028308611,"NC"
2395,41.5894028308611,"NC"
2396,41.5894028308611,"NC"
2397,41.5894028308611,"NC"
2398,41.5894028308611,"NC"
2399,41.5894028308611,"NC"
2400,41.5894028308611,"NC"
2401,41.5894028308611,"NC"
2402,41.5894028308611,"NC"
2403,41.5894028308611,"NC"
2404,41.5894028308611,"NC"
2405,41.5894028308611,"NC"
2406,41.5894028308611,"NC"
2407,41.5894028308611,"NC"
2408,41.5894028308611,"NC"
2409,41.5894028308611,"NC"
2410,41.5894028308611,"NC"
2411,41.5894028308611,"NC"
2412,41.5894028308611,"NC"
2413,41.5894028308611,"NC"
2414,41.5894028308611,"NC"
2415,41.5894028308611,"NC"
2416,41.5894028308611,"NC"
2417,41.5894028308611,"NC"
2418,41.5894028308611,"NC"
2419,41.5894028308611,"NC"
2420,41.5894028308611,"NC"
2421,41.5894028308611,"NC"
2422,41.5894028308611,"NC"
2423,41.5894028308611,"NC"
2424,41.5894028308611,"NC"
2425,41.5894028308611,"NC"
2426,41.5894028308611,"NC"
2427,41.5894028308611,"NC"
2428,41.5894028308611,"NC"
2429,41.5894028308611,"NC"
2430,41.5894028308611,"NC"
2431,41.5894028308611,"NC"
2432,41.5894028308611,"NC"
2433,41.5894028308611,"NC"
2434,41.5894028308611,"NC"
2435,41.5894028308611,"NC"
2436,41.5894028308611,"NC"
2437,41.5894028308611,"NC"
2438,41.5894028308611,"NC"
2439,41.5894028308611,"NC"
2440,41.5894028308611,"NC"
2441,41.5894028308611,"NC"
2442,41.5894028308611,"NC"
2443,41.5894028308611,"NC"
2444,41.5894028308611,"NC"
2445,41.5894028308611,"NC"
2446,41.5894028308611,"NC"
2447,41.5894028308611,"NC"
2448,41.5894028308611,"NC"
2449,41.5894028308611,"NC"
2450,41.5894028308611,"NC"
2451,41.5894028308611,"NC"
2452,41.5894028308611,"NC"
2453,41.5894028308611,"NC"
2454,41.5894028308611,"NC"
2455,41.5894028308611,"NC"
2456,41.5894028308611,"NC"
2457,41.5894028308611,"NC"
2458,41.5894028308611,"NC"
2459,41.5894028308611,"NC"
2460,41.5894028308611,"NC"
2461,41.5894028308611,"NC"
2462,41.5894028308611,"NC"
2463,41.5894028308611,"NC"
2464,41.5894028308611,"NC"
2465,41.5894028308611,"NC"
2466,41.5894028308611,"NC"
2467,41.5894028308611,"NC"
2468,41.5894028308611,"NC"
2469,41.5894028308611,"NC"
2470,41.5894028308611,"NC"
2471,41.5894028308611,"NC"
2472,41.5894028308611,"NC"
2473,41.5894028308611,"NC"
2474,41.5894028308611,"NC"
2475,41.5894028308611,"NC"
2476,41.5894028308611,"NC"
2477,41.5894028308611,"NC"
2478,41.5894028308611,"NC"
2479,41.5894028308611,"NC"
2480,41.5894028308611,"NC"
2481,41.5894028308611,"NC"
2482,41.5894028308611,"NC"
2483,41.5894028308611,"NC"
2484,41.5894028308611,"NC"
2485,41.5894028308611,"NC"
2486,41.5894028308611,"NC"
2487,41.5894028308611,"NC"
2488,41.5894028308611,"NC"
2489,41.5894028308611,"NC"
2490,41.5894028308611,"NC"
2491,41.5894028308611,"NC"
2492,41.5894028308611,"NC"
2493,41.5894028308611,"NC"
2494,41.5894028308611,"NC"
2495,41.5894028308611,"NC"
2496,41.5894028308611,"NC"
2497,41.5894028308611,"NC"
2498,41.5894028308611,"NC"
2499,41.5894028308611,"NC"
2500,41.5894028308611,"NC"
2501,41.5894028308611,"NC"
2502,41.5894028308611,"NC"
2503,41.5894028308611,"NC"
2504,41.5894028308611,"NC"
2505,41.5894028308611,"NC"
2506,41.5894028308611,"NC"
2507,41.5894028308611,"NC"
2508,41.5894028308611,"NC"
2509,41.5894028308611,"NC"
2510,41.5894028308611,"NC"
2511,41.5894028308611,"NC"
2512,41.5894028308611,"NC"
2513,41.5894028308611,"NC"
2514,41.5894028308611,"NC"
2515,41.5894028308611,"NC"
2516,41.5894028308611,"NC"
2517,41.5894028308611,"NC"
2518,41.5894028308611,"NC"
2519,41.5894028308611,"NC"
2520,41.5894028308611,"NC"
2521,41.5894028308611,"NC"
2522,41.5894028308611,"NC"
2523,41.5894028308611,"NC"
2524,41.5894028308611,"NC"
2525,41.5894028308611,"NC"
2526,41.5894028308611,"NC"
2527,41.5894028308611,"NC"
2528,41.5894028308611,"NC"
2529,41.5894028308611,"NC"
2530,41.5894028308611,"NC"
2531,41.5894028308611,"NC"
2532,41.5894028308611,"NC"
2533,41.5894028308611,"NC"
2534,41.5894028308611,"NC"
2535,41.5894028308611,"NC"
2536,41.5894028308611,"NC"
2537,41.5894028308611,"NC"
2538,41.5894028308611,"NC"
2539,41.5894028308611,"NC"
2540,41.5894028308611,"NC"
2541,41.5894028308611,"NC"
2542,41.5894028308611,"NC"
2543,41.5894028308611,"NC"
2544,41.5894028308611,"NC"
2545,41.5894028308611,"NC"
2546,41.5894028308611,"NC"
2547,41.5894028308611,"NC"
2548,41.5894028308611,"NC"
2549,41.5894028308611,"NC"
2550,41.5894028308611,"NC"
2551,41.5894028308611,"NC"
2552,41.5894028308611,"NC"
2553,41.5894028308611,"NC"
2554,41.5894028308611,"NC"
2555,41.5894028308611,"NC"
2556,41.5894028308611,"NC"
2557,41.5894028308611,"NC"
2558,41.5894028308611,"NC"
2559,41.5894028308611,"NC"
2560,41.5894028308611,"NC"
2561,41.5894028308611,"NC"
2562,41.5894028308611,"NC"
2563,41.5894028308611,"NC"
2564,41.5894028308611,"NC"
2565,41.5894028308611,"NC"
2566,41.5894028308611,"NC"
2567,41.5894028308611,"NC"
2568,41.5894028308611,"NC"
2569,41.5894028308611,"NC"
2570,41.5894028308611,"NC"
2571,41.5894028308611,"NC"
2572,41.5894028308611,"NC"
2573,41.5894028308611,"NC"
2574,41.5894028308611,"NC"
2575,41.5894028308611,"NC"
2576,41.5894028308611,"NC"
2577,41.5894028308611,"NC"
2578,41.5894028308611,"NC"
2579,41.5894028308611,"NC"
2580,41.5894028308611,"NC"
2581,41.5894028308611,"NC"
2582,41.5894028308611,"NC"
2583,41.5894028308611,"NC"
2584,41.5894028308611,"NC"
2585,41.5894028308611,"NC"
2586,41.5894028308611,"NC"
2587,41.5894028308611,"NC"
2588,41.5894028308611,"NC"
2589,41.5894028308611,"NC"
2590,41.5894028308611,"NC"
2591,41.5894028308611,"NC"
2592,41.5894028308611,"NC"
2593,41.5894028308611,"NC"
2594,41.5894028308611,"NC"
2595,41.5894028308611,"NC"
2596,41.5894028308611,"NC"
2597,41.5894028308611,"NC"
2598,41.5894028308611,"NC"
2599,41.5894028308611,"NC"
2600,41.5894028308611,"NC"
2601,41.5894028308611,"NC"
2602,41.5894028308611,"NC"
2603,41.5894028308611,"NC"
2604,41.5894028308611,"NC"
2605,41.5894028308611,"NC"
2606,41.5894028308611,"NC"
2607,41.5894028308611,"NC"
2608,41.5894028308611,"NC"
2609,41.5894028308611,"NC"
2610,41.5894028308611,"NC"
2611,41.5894028308611,"NC"
2612,41.5894028308611,"NC"
2613,41.5894028308611,"NC"
2614,41.5894028308611,"NC"
2615,41.5894028308611,"NC"
2616,41.5894028308611,"NC"
2617,41.5894028308611,"NC"
2618,41.5894028308611,"NC"
2619,41.5894028308611,"NC"
2620,41.5894028308611,"NC"
2621,41.5894028308611,"NC"
2622,41.5894028308611,"NC"
2623,41.5894028308611,"NC"
2624,41.5894028308611,"NC"
2625,41.5894028308611,"NC"
2626,41.5894028308611,"NC"
2627,41.5894028308611,"NC"
2628,41.5894028308611,"NC"
2629,41.5894028308611,"NC"
2630,41.5894028308611,"NC"
2631,41.5894028308611,"NC"
2632,41.5894028308611,"NC"
2633,41.5894028308611,"NC"
2634,41.5894028308611,"NC"
2635,41.5894028308611,"NC"
2636,41.5894028308611,"NC"
2637,41.5894028308611,"NC"
2638,41.5894028308611,"NC"
2639,41.5894028308611,"NC"
2640,41.5894028308611,"NC"
2641,41.5894028308611,"NC"
2642,41.5894028308611,"NC"
2643,41.5894028308611,"NC"
2644,41.5894028308611,"NC"
2645,41.5894028308611,"NC"
2646,41.5894028308611,"NC"
2647,41.5894028308611,"NC"
2648,41.5894028308611,"NC"
2649,41.5894028308611,"NC"
2650,41.5894028308611,"NC"
2651,41.5894028308611,"NC"
2652,41.5894028308611,"NC"
2653,41.5894028308611,"NC"
2654,41.5894028308611,"NC"
2655,41.5894028308611,"NC"
2656,41.5894028308611,"NC"
2657,41.5894028308611,"NC"
2658,41.5894028308611,"NC"
2659,41.5894028308611,"NC"
2660,41.5894028308611,"NC"
2661,41.5894028308611,"NC"
2662,41.5894028308611,"NC"
2663,41.5894028308611,"NC"
2664,41.5894028308611,"NC"
2665,41.5894028308611,"NC"
2666,41.5894028308611,"NC"
2667,41.5894028308611,"NC"
2668,41.5894028308611,"NC"
2669,41.5894028308611,"NC"
2670,41.5894028308611,"NC"
2671,41.5894028308611,"NC"
2672,41.5894028308611,"NC"
2673,41.5894028308611,"NC"
2674,41.5894028308611,"NC"
2675,41.5894028308611,"NC"
2676,41.5894028308611,"NC"
2677,41.5894028308611,"NC"
2678,41.5894028308611,"NC"
2679,41.5894028308611,"NC"
2680,41.5894028308611,"NC"
2681,41.5894028308611,"NC"
2682,41.5894028308611,"NC"
2683,41.5894028308611,"NC"
2684,41.5894028308611,"NC"
2685,41.5894028308611,"NC"
2686,41.5894028308611,"NC"
2687,41.5894028308611,"NC"
2688,41.5894028308611,"NC"
2689,41.5894028308611,"NC"
2690,41.5894028308611,"NC"
2691,41.5894028308611,"NC"
2692,41.5894028308611,"NC"
2693,41.5894028308611,"NC"
2694,41.5894028308611,"NC"
2695,41.5894028308611,"NC"
2696,41.5894028308611,"NC"
2697,41.5894028308611,"NC"
2698,41.5894028308611,"NC"
2699,41.5894028308611,"NC"
2700,41.5894028308611,"NC"
2701,41.5894028308611,"NC"
2702,41.5894028308611,"NC"
2703,41.5894028308611,"NC"
2704,41.5894028308611,"NC"
2705,41.5894028308611,"NC"
2706,41.5894028308611,"NC"
2707,41.5894028308611,"NC"
2708,41.5894028308611,"NC"
2709,41.5894028308611,"NC"
2710,41.5894028308611,"NC"
2711,41.5894028308611,"NC"
2712,41.5894028308611,"NC"
2713,41.5894028308611,"NC"
2714,41.5894028308611,"NC"
2715,41.5894028308611,"NC"
2716,41.5894028308611,"NC"
2717,41.5894028308611,"NC"
2718,41.5894028308611,"NC"
2719,41.5894028308611,"NC"
2720,41.5894028308611,"NC"
2721,41.5894028308611,"NC"
2722,41.5894028308611,"NC"
2723,41.5894028308611,"NC"
2724,41.5894028308611,"NC"
2725,41.5894028308611,"NC"
2726,41.5894028308611,"NC"
2727,41.5894028308611,"NC"
2728,41.5894028308611,"NC"
2729,41.5894028308611,"NC"
2730,41.5894028308611,"NC"
2731,41.5894028308611,"NC"
2732,41.5894028308611,"NC"
2733,41.5894028308611,"NC"
2734,41.5894028308611,"NC"
2735,41.5894028308611,"NC"
2736,41.5894028308611,"NC"
2737,41.5894028308611,"NC"
2738,41.5894028308611,"NC"
2739,41.5894028308611,"NC"
2740,41.5894028308611,"NC"
2741,41.5894028308611,"NC"
2742,41.5894028308611,"NC"
2743,41.5894028308611,"NC"
2744,41.5894028308611,"NC"
2745,41.5894028308611,"NC"
2746,41.5894028308611,"NC"
2747,41.5894028308611,"NC"
2748,41.5894028308611,"NC"
2749,41.5894028308611,"NC"
2750,41.5894028308611,"NC"
2751,41.5894028308611,"NC"
2752,41.5894028308611,"NC"
2753,41.5894028308611,"NC"
2754,41.5894028308611,"NC"
2755,41.5894028308611,"NC"
